0,2
1,16
2,13
3,0
4,2
5,1
6,0
7,4
8,7
9,5
10,0
11,0
12,7
13,0
14,1
15,1
16,0
17,0
18,3
19,0
20,34
21,1
22,2
23,1
24,8
25,2
26,3
27,2
28,2
29,1
30,0
31,0
32,6
33,0
34,0
35,3
36,0
37,0
38,0
39,18
40,0
41,2
42,2
43,2
44,0
45,1
46,0
47,3
48,1
49,2
50,0
51,0
52,6
53,2
54,2
55,6
56,0
57,2
58,1
59,2
60,3
61,2
62,14
63,6
64,1
65,9
66,3
67,0
68,11
69,0
70,0
71,18
72,2
73,1
74,1
75,1
76,0
77,0
78,0
79,2
80,8
81,0
82,3
83,1
84,8
85,2
86,0
87,11
88,4
89,1
90,16
91,0
92,2
93,16
94,0
95,1
96,17
97,3
98,4
99,1
100,2
101,2
102,1
103,0
104,2
105,0
106,3
107,0
108,10
109,0
110,0
111,0
112,1
113,4
114,1
115,0
116,0
117,0
118,4
119,16
120,8
121,9
122,0
123,7
124,0
125,0
126,0
127,14
128,0
129,0
130,6
131,1
132,2
133,0
134,9
135,1
136,0
137,5
138,13
139,3
140,0
141,2
142,2
143,2
144,12
145,0
146,10
147,1
148,0
149,5
150,3
151,0
152,0
153,0
154,7
155,0
156,0
157,1
158,1
159,1
160,1
161,0
162,3
163,0
164,0
165,0
166,0
167,0
168,2
169,0
170,7
171,0
172,16
173,0
174,0
175,2
176,1
177,1
178,1
179,1
180,0
181,11
182,2
183,8
184,0
185,2
186,15
187,0
188,2
189,1
190,2
191,0
192,2
193,0
194,3
195,0
196,0
197,3
198,0
199,1
200,0
201,3
202,3
203,1
204,1
205,3
206,2
207,0
208,14
209,0
210,0
211,1
212,0
213,7
214,16
215,5
216,2
217,2
218,13
219,5
220,16
221,0
222,0
223,1
224,0
225,6
226,9
227,1
228,0
229,4
230,2
231,3
232,0
233,1
234,0
235,2
236,0
237,0
238,0
239,2
240,1
241,1
242,0
243,2
244,3
245,5
246,0
247,6
248,0
249,2
250,0
251,1
252,0
253,0
254,0
255,3
256,3
257,2
258,0
259,10
260,2
261,0
262,10
263,2
264,0
265,1
266,8
267,0
268,7
269,1
270,0
271,0
272,4
273,2
274,6
275,1
276,0
277,10
278,0
279,0
280,0
281,6
282,4
283,6
284,2
285,3
286,0
287,2
288,1
289,6
290,1
291,9
292,0
293,2
294,0
