0,3
1,2
2,4
3,6
4,5
5,3
6,4
7,6
8,2
9,7
10,5
11,2
12,3
13,4
14,3
15,4
16,1
17,3
18,0
19,3
20,34
21,4
22,7
23,4
24,3
25,3
26,4
27,4
28,7
29,3
30,2
31,1
32,6
33,7
34,6
35,4
36,8
37,4
38,2
39,6
40,4
41,2
42,4
43,7
44,3
45,7
46,2
47,4
48,4
49,7
50,4
51,5
52,4
53,5
54,0
55,4
56,7
57,1
58,2
59,0
60,2
61,3
62,6
63,2
64,5
65,5
66,3
67,6
68,1
69,6
70,1
71,7
72,4
73,3
74,5
75,2
76,2
77,1
78,2
79,7
80,1
81,4
82,6
83,5
84,3
85,6
86,12
87,2
88,3
89,8
90,2
91,7
92,5
93,4
94,5
95,8
96,2
97,1
98,6
99,5
100,6
101,6
102,2
103,5
104,2
105,4
106,3
107,2
108,4
109,2
110,5
111,8
112,3
113,4
114,0
115,4
116,4
117,3
118,3
119,2
120,8
121,2
122,2
123,2
124,5
125,5
126,2
127,3
128,2
129,2
130,4
131,1
132,5
133,6
134,6
135,7
136,2
137,3
138,11
139,4
140,1
141,1
142,6
143,4
144,3
145,1
146,3
147,5
148,3
149,2
150,1
151,1
152,3
153,7
154,4
155,5
156,3
157,2
158,2
159,2
160,7
161,4
162,4
163,4
164,2
165,4
166,3
167,0
168,4
169,8
170,2
171,5
172,5
173,2
174,3
175,4
176,4
177,3
178,6
179,1
180,3
181,5
182,1
183,2
184,1
185,6
186,3
187,2
188,1
189,4
190,8
191,8
192,6
193,4
194,4
195,2
196,2
197,4
198,5
199,3
200,5
201,5
202,3
203,5
204,2
205,3
206,4
207,3
208,0
209,3
210,6
211,3
212,3
213,2
214,7
215,2
216,2
217,8
218,7
219,6
220,3
221,0
222,5
223,3
224,4
225,0
226,3
227,2
228,4
229,2
230,4
231,4
232,8
233,1
234,1
235,1
236,2
237,3
238,0
239,4
240,6
241,3
242,3
243,3
244,4
245,2
246,0
247,3
248,1
249,4
250,2
251,5
252,0
253,3
254,5
255,6
256,3
257,2
258,2
259,1
260,3
261,4
262,1
263,5
264,1
265,5
266,8
267,5
268,2
269,3
270,2
271,4
272,3
273,2
274,4
275,2
276,3
277,5
278,7
279,4
280,1
281,3
282,2
283,4
284,3
285,0
286,2
287,1
288,1
289,1
290,5
291,5
292,6
293,2
294,0
295,3
296,2
297,4
298,3
299,2
300,5
301,7
302,1
303,1
304,1
305,3
306,3
307,4
308,2
309,4
310,4
311,4
312,1
313,3
314,1
315,1
316,1
317,0
318,3
319,6
320,4
321,0
322,5
323,6
324,4
325,6
326,4
327,3
328,3
329,2
330,1
331,4
332,5
333,3
334,4
335,1
336,5
337,2
338,4
339,1
340,1
341,6
342,1
343,0
344,3
345,1
346,5
347,3
348,3
349,6
350,2
351,5
352,6
353,1
354,2
355,7
356,5
357,3
358,1
359,5
360,3
361,6
362,3
363,7
364,0
365,4
366,2
367,2
368,4
369,4
370,2
371,0
372,5
373,2
374,1
375,1
376,1
377,5
378,3
379,3
380,2
381,3
382,0
383,1
384,2
385,2
386,3
387,2
388,7
389,2
390,3
391,5
392,1
393,3
394,3
395,3
396,6
397,3
398,2
399,2
400,3
401,4
402,2
403,5
404,1
405,0
406,0
407,2
408,4
409,2
410,2
411,3
412,2
413,0
414,2
415,2
416,5
417,2
418,4
419,9
420,2
421,4
422,1
423,1
424,2
425,4
426,2
427,3
428,4
429,2
430,2
431,0
432,1
433,1
434,3
435,3
436,3
437,4
438,3
439,4
440,1
441,6
442,2
443,3
444,2
445,2
446,5
447,4
448,2
449,3
450,1
451,1
452,0
453,1
454,3
455,1
456,3
457,3
458,1
459,6
460,0
461,0
462,1
463,3
464,1
465,1
466,0
467,2
468,3
469,1
470,3
471,1
472,2
473,3
474,5
475,2
476,3
477,2
478,4
479,2
480,3
481,5
482,2
483,3
484,2
485,0
486,1
487,6
488,1
489,3
490,3
491,0
492,4
493,4
494,2
495,2
496,0
497,1
498,3
499,2
500,2
501,2
502,2
503,3
