0,13
1,6
2,11
3,13
4,17
5,11
6,13
7,11
8,13
9,15
10,5
11,13
12,9
13,14
14,9
15,10
16,10
17,17
18,10
19,14
20,16
21,19
22,13
23,12
24,15
25,13
26,8
27,24
28,12
29,9
30,10
31,13
32,15
33,12
34,8
35,10
36,17
37,14
38,13
39,13
40,6
41,12
42,6
43,13
44,12
45,13
46,7
47,14
48,14
49,15
50,26
51,13
52,10
53,14
54,13
55,8
56,12
57,8
58,12
59,17
60,16
61,17
62,11
63,10
64,7
65,8
66,10
67,9
68,10
69,15
70,6
71,17
72,11
73,13
74,7
75,12
76,13
77,16
78,13
79,22
80,11
81,15
82,12
83,10
84,8
85,17
86,11
87,16
88,11
89,14
90,12
91,11
92,13
93,8
94,11
95,12
96,21
97,9
98,9
99,13
100,12
101,8
102,13
103,11
104,15
105,9
106,16
107,18
108,15
109,5
110,11
111,18
112,18
113,8
114,13
115,6
116,12
117,17
118,19
119,9
120,10
121,15
122,9
123,15
124,7
125,16
126,12
127,5
128,14
129,11
130,9
131,7
132,13
133,7
134,12
135,10
136,8
137,15
138,14
139,9
140,13
141,8
142,11
143,11
144,13
145,11
146,5
147,7
148,7
149,3
150,15
151,13
152,15
153,9
154,7
155,14
156,10
157,13
158,11
159,6
160,13
161,6
162,8
163,17
164,19
165,11
166,6
167,14
168,11
169,15
170,14
171,8
172,19
173,9
174,11
175,14
176,6
177,10
178,9
179,10
180,9
181,8
182,11
183,17
184,5
185,8
186,6
187,5
188,6
189,9
190,27
191,13
192,12
193,6
194,10
195,11
196,13
197,8
198,9
199,9
200,13
201,17
202,7
203,7
204,6
205,14
206,3
207,5
208,11
209,4
210,7
211,8
212,14
213,8
214,13
215,11
216,13
217,12
218,12
219,8
220,13
221,13
222,6
223,10
224,9
225,6
226,6
227,9
228,5
229,11
230,11
231,10
232,16
233,9
234,12
235,9
236,8
237,14
238,12
239,12
240,12
241,10
242,16
243,14
244,6
245,10
246,9
247,7
248,7
249,10
250,15
251,17
252,12
253,5
254,11
255,11
256,10
257,8
258,8
259,11
260,9
261,10
262,5
263,12
264,10
265,8
266,9
267,10
268,12
269,8
270,10
271,11
272,7
273,12
274,9
275,8
276,8
277,10
278,10
279,9
280,8
281,8
282,15
283,5
284,5
285,10
286,10
287,9
288,9
289,13
290,9
291,9
292,10
293,6
294,10
295,16
296,6
297,10
298,9
299,2
300,4
301,17
302,9
303,14
304,5
305,11
306,20
307,11
308,3
309,9
310,4
311,15
312,8
313,7
314,7
315,8
316,11
317,7
318,13
319,7
320,8
321,6
322,9
323,7
324,7
325,11
326,3
327,7
328,15
329,5
330,5
331,4
332,7
333,6
334,4
335,11
336,11
337,8
338,10
339,12
340,8
341,7
342,6
343,4
344,8
345,9
346,12
347,14
348,6
349,12
350,8
351,7
352,11
353,10
354,9
355,11
356,10
357,9
358,7
359,7
360,7
361,14
362,9
363,8
364,8
365,9
366,5
367,4
368,5
369,4
370,12
371,6
372,10
373,6
374,7
375,8
376,5
377,7
378,5
379,10
380,6
381,6
382,8
383,9
384,5
385,5
386,6
387,6
388,8
389,5
390,10
391,7
392,4
393,9
394,9
395,2
396,6
397,9
398,16
399,3
400,7
401,8
402,3
403,10
404,8
405,4
406,9
407,3
408,5
409,8
410,9
411,7
412,10
413,7
414,7
415,14
416,7
417,9
418,3
419,10
420,3
421,6
422,6
423,5
424,4
425,5
426,3
427,4
428,3
429,7
430,9
431,2
432,5
433,7
434,8
435,9
436,3
437,6
438,7
439,7
440,8
441,4
442,4
443,5
444,5
445,8
446,4
447,3
448,7
449,6
450,5
451,5
452,8
453,5
454,11
455,1
456,6
457,9
458,7
459,3
460,3
461,5
462,5
463,13
464,3
465,11
466,3
467,11
468,7
469,5
470,8
471,4
472,5
473,4
474,11
475,5
476,6
477,7
478,7
479,5
480,13
481,6
482,10
483,8
484,8
485,10
486,8
487,4
488,3
489,3
490,4
491,7
492,8
493,10
494,5
495,5
496,5
497,3
498,5
499,6
500,6
501,3
502,7
503,8
504,9
505,6
506,5
507,8
508,3
509,8
510,14
511,6
512,8
513,6
514,10
515,8
516,12
517,12
518,10
519,3
520,5
521,9
522,1
523,4
524,5
525,4
526,9
527,5
528,4
529,3
530,4
531,4
532,1
533,2
534,7
535,5
536,7
537,1
538,4
539,11
540,3
541,6
542,6
543,4
544,7
545,4
546,6
547,3
548,3
549,3
550,12
551,4
552,7
553,3
554,3
555,7
556,5
557,6
558,5
559,7
560,5
561,12
562,6
563,4
564,5
565,4
566,5
567,6
568,0
569,6
570,3
571,7
572,8
573,8
574,5
575,7
576,2
577,4
578,5
579,10
580,6
581,6
582,9
583,5
584,6
585,4
586,3
587,2
588,4
589,4
590,10
591,7
592,4
593,5
594,3
595,4
596,5
597,2
598,4
599,7
600,5
601,6
602,4
603,6
604,5
605,2
606,6
607,3
608,4
609,6
610,4
611,11
612,9
613,1
614,4
615,2
616,2
617,5
618,5
619,1
620,5
621,7
622,2
623,2
624,0
625,8
626,4
627,5
628,1
629,0
630,9
631,4
632,8
633,3
634,8
635,5
636,3
637,3
638,6
639,2
640,1
641,5
642,3
643,6
644,7
645,3
646,7
647,6
648,12
649,3
650,3
651,6
652,7
653,5
654,1
655,1
656,8
657,5
658,4
659,4
660,4
661,2
662,3
663,3
664,4
665,7
666,9
667,4
668,3
669,8
670,1
671,8
672,4
673,9
674,3
675,3
676,4
677,2
678,11
679,5
680,2
681,2
682,8
683,2
684,12
685,1
686,3
687,2
688,0
689,4
690,4
691,9
692,8
693,2
694,5
695,3
696,2
697,7
698,5
699,3
700,2
701,4
702,7
703,4
704,2
705,6
706,3
707,4
708,3
709,1
710,8
711,2
712,1
713,6
714,2
715,5
716,10
717,2
718,1
719,2
720,6
721,6
722,0
723,3
724,2
725,1
726,3
727,3
728,3
729,4
730,5
731,2
732,5
733,6
734,3
735,5
736,8
737,2
738,3
739,3
740,4
741,9
742,6
743,2
744,6
745,1
746,2
747,3
748,4
749,4
750,3
751,1
752,4
753,7
754,4
755,4
756,4
757,5
758,3
759,4
760,0
761,4
762,5
763,2
764,1
765,3
766,5
767,3
768,0
769,0
770,5
771,8
772,3
773,5
774,0
775,3
776,2
777,2
778,0
779,1
780,1
781,4
782,0
783,4
784,1
785,1
786,2
787,3
788,3
789,1
790,3
791,6
792,1
793,2
794,1
795,5
796,6
797,2
798,2
799,5
800,2
801,8
802,6
803,1
804,2
805,4
806,4
807,4
808,0
809,1
810,3
811,2
812,2
813,4
814,1
815,7
816,5
817,3
818,1
819,5
820,1
821,4
822,6
823,3
824,1
825,2
826,1
827,1
828,6
829,7
830,4
831,5
832,0
833,5
834,1
835,2
836,3
837,4
838,1
839,2
840,2
841,4
842,3
843,3
844,2
845,3
846,3
847,0
848,4
849,3
850,3
851,2
852,1
853,8
854,6
855,7
856,6
857,3
858,5
859,3
860,6
861,2
862,3
863,1
864,0
865,2
866,0
867,1
868,3
869,4
870,0
871,3
872,3
873,4
874,6
875,4
876,2
877,4
878,1
879,1
880,3
881,1
882,2
883,1
884,2
885,5
886,2
887,4
888,1
889,2
890,4
891,3
892,5
893,5
894,3
895,3
896,3
897,2
898,2
899,2
900,2
901,3
902,5
903,8
904,5
905,1
906,3
907,6
908,0
909,1
910,2
911,1
912,2
913,2
914,1
915,3
916,7
917,5
918,5
919,2
920,3
921,3
922,1
923,2
924,2
925,4
926,2
927,3
928,3
929,1
930,0
931,6
932,4
933,6
934,4
935,2
936,1
937,2
938,3
939,4
940,2
941,0
942,1
943,1
944,2
945,3
946,7
947,2
948,2
949,6
950,5
951,0
952,3
953,4
954,3
955,4
956,4
957,3
958,2
959,5
960,4
961,1
962,1
963,0
964,2
965,2
966,1
967,6
968,6
969,2
970,1
971,6
972,3
973,1
974,3
975,0
976,4
977,3
978,1
979,0
980,1
981,6
982,5
983,2
984,6
985,1
986,1
987,4
988,2
989,0
990,4
991,3
992,3
993,1
994,1
995,1
996,3
997,3
998,0
999,2
