0,10
1,10
2,8
3,10
4,10
5,9
6,9
7,10
8,9
9,9
10,9
11,11
12,11
13,10
14,11
15,8
16,9
17,11
18,8
19,10
20,20
21,8
22,11
23,7
24,11
25,10
26,12
27,11
28,10
29,9
30,7
31,11
32,10
33,8
34,9
35,10
36,9
37,11
38,11
39,10
40,8
41,11
42,11
43,9
44,8
45,10
46,8
47,8
48,9
49,6
50,10
51,9
52,8
53,8
54,9
55,9
56,11
57,8
58,8
59,7
60,12
61,9
62,9
63,10
64,7
65,9
66,8
67,8
68,8
69,11
70,8
71,11
72,8
73,7
74,7
75,8
76,7
77,11
78,9
79,9
80,9
81,10
82,8
83,8
84,11
85,11
86,8
87,9
88,8
89,12
90,10
91,10
92,8
93,10
94,8
95,8
96,8
97,6
98,7
99,5
100,9
101,8
102,7
103,8
104,9
105,11
106,9
107,12
108,9
109,9
110,7
111,9
112,9
113,7
114,8
115,7
116,9
117,8
118,6
119,6
120,8
121,6
122,7
123,7
124,8
125,8
126,10
127,6
128,8
129,6
130,8
131,8
132,8
133,6
134,8
135,9
136,8
137,12
138,9
139,8
140,7
141,7
142,8
143,7
144,8
145,8
146,8
147,9
148,8
149,7
150,7
151,7
152,8
153,7
154,8
155,10
156,8
157,8
158,8
159,7
160,9
161,6
162,8
163,10
164,8
165,8
166,6
167,7
168,8
169,8
170,10
171,9
172,9
173,7
174,10
175,7
176,8
177,6
178,7
179,8
180,7
181,6
182,9
183,8
184,8
185,7
186,6
187,8
188,7
189,7
190,8
191,6
192,7
193,7
194,8
195,7
196,8
197,7
198,8
199,7
200,6
201,8
202,7
203,7
204,8
205,8
206,6
207,8
208,7
209,9
210,7
211,8
212,7
213,7
214,7
215,7
216,8
217,8
218,8
219,6
220,8
221,8
222,7
223,8
224,6
225,7
226,7
227,7
228,7
229,10
230,8
231,8
232,11
233,7
234,8
235,6
236,8
237,7
238,7
239,8
240,7
241,7
242,7
243,6
244,7
245,7
246,7
247,7
248,7
249,7
250,6
251,7
252,9
253,7
254,7
255,7
256,8
257,7
258,8
259,5
260,7
261,7
262,7
263,9
264,9
265,7
266,8
267,7
268,8
269,8
270,6
271,9
272,7
273,7
274,6
275,7
276,7
277,8
278,8
279,7
280,7
281,7
282,8
283,7
284,7
285,7
286,6
287,6
288,6
289,8
290,7
291,7
292,7
293,8
294,8
295,8
296,6
297,7
298,7
299,8
300,6
301,8
302,7
303,8
304,7
305,6
306,9
307,7
308,6
309,7
310,8
311,7
312,5
313,8
314,8
