0,5
1,5
2,5
3,5
4,3
5,3
6,3
7,1
8,4
9,6
10,6
11,3
12,6
13,1
14,7
15,5
16,1
17,1
18,5
19,2
20,40
21,2
22,5
23,1
24,3
25,4
26,3
27,0
28,4
29,3
30,3
31,3
32,2
33,2
34,5
35,4
36,4
37,0
38,5
39,6
40,3
41,3
42,3
43,3
44,2
45,6
46,3
47,3
48,7
49,2
50,0
51,11
52,3
53,1
54,3
55,3
56,4
57,1
58,5
59,1
60,7
61,2
62,4
63,4
64,4
65,3
66,0
67,7
68,6
69,0
70,4
71,6
72,15
73,5
74,3
75,6
76,2
77,4
78,3
79,5
80,4
81,5
82,8
83,3
84,3
85,8
86,5
87,1
88,4
89,2
90,1
91,6
92,6
93,4
94,5
95,7
96,3
97,1
98,4
99,5
100,3
101,3
102,6
103,6
104,4
105,2
106,3
107,7
108,5
109,1
110,4
111,9
112,4
113,1
114,4
115,5
116,7
117,3
118,6
119,2
120,4
121,2
122,3
123,4
124,3
125,4
126,1
127,3
128,1
129,1
130,7
131,5
132,7
133,3
134,7
135,2
136,3
137,3
138,5
139,3
140,5
141,4
142,2
143,3
144,5
145,3
146,7
147,7
148,2
149,2
150,2
151,2
152,3
153,3
154,2
155,1
156,1
157,4
158,1
159,2
160,2
161,3
162,7
163,1
164,3
165,0
166,4
167,2
168,1
169,5
170,7
171,6
172,0
173,2
174,7
175,4
176,0
177,5
178,4
179,7
180,3
181,5
182,3
183,2
184,3
185,4
186,3
187,3
188,4
189,4
190,6
191,6
192,5
193,7
194,1
195,4
196,3
197,3
198,8
199,7
200,1
201,4
202,5
203,3
204,5
205,5
206,1
207,5
208,1
209,3
210,3
211,2
212,4
213,3
214,6
215,7
216,4
217,3
218,2
219,4
220,4
221,4
222,7
223,3
224,4
225,5
226,5
227,2
228,3
229,2
230,1
231,4
232,4
233,1
234,4
235,4
236,3
237,0
238,5
239,2
240,2
241,3
242,2
243,2
244,3
245,1
246,1
247,2
248,2
249,2
250,4
251,1
252,4
253,1
254,7
255,1
256,6
257,2
258,5
259,1
260,4
261,5
262,2
263,1
264,3
265,5
266,5
267,4
268,4
269,8
270,3
271,6
272,1
273,1
274,5
275,1
276,2
277,4
278,0
279,2
280,5
281,4
282,0
283,3
284,5
285,2
286,0
287,5
288,4
289,1
290,5
291,4
292,7
293,4
294,3
295,0
296,0
297,5
298,4
299,5
300,3
301,6
302,2
303,8
304,2
305,1
306,2
307,3
308,3
309,5
310,1
311,4
312,2
313,1
314,4
315,3
316,6
317,1
318,6
319,0
320,2
321,0
322,4
323,3
324,1
325,7
326,3
327,4
328,5
329,6
330,1
331,3
332,2
333,3
334,2
335,1
336,1
337,3
338,1
339,1
340,3
341,2
342,3
343,3
344,4
345,2
346,3
347,1
348,4
349,3
350,2
351,3
352,1
353,4
354,3
355,0
356,3
357,1
358,4
359,3
360,5
361,2
362,6
363,7
364,1
365,2
366,3
367,1
368,1
369,2
370,3
371,1
372,2
373,4
374,4
375,7
376,3
377,3
378,2
379,3
380,3
381,8
382,3
383,3
384,3
385,4
386,3
387,3
388,1
389,1
390,2
391,5
392,2
393,4
394,3
395,3
396,3
397,3
398,3
399,2
400,2
401,2
402,1
403,3
404,3
405,3
406,2
407,4
408,4
409,2
410,5
411,1
412,2
413,4
414,1
415,3
416,1
417,3
418,3
419,2
420,3
421,5
422,3
423,4
424,0
425,4
426,1
427,8
428,1
429,0
430,3
431,7
432,1
433,0
434,1
435,3
436,2
437,1
438,0
439,0
440,2
441,2
442,0
443,3
444,2
445,1
446,2
447,3
448,0
449,3
450,5
451,1
452,0
453,1
454,3
455,2
456,2
457,2
458,5
459,1
460,1
461,0
462,1
463,4
464,2
465,4
466,1
467,4
468,4
469,0
470,1
471,0
472,2
473,2
474,0
475,1
476,2
477,2
478,3
479,1
480,2
481,4
482,1
483,4
484,2
485,3
486,2
487,2
488,3
489,0
490,4
491,3
492,2
493,2
494,1
495,3
496,2
497,2
498,2
499,1
500,1
501,2
502,2
503,0
504,3
505,2
506,3
507,0
508,3
509,2
510,4
511,2
512,1
513,2
514,1
515,0
516,2
517,1
518,3
519,4
520,1
521,2
522,0
523,2
524,2
525,4
526,2
527,1
528,1
529,3
530,3
531,0
532,4
533,0
534,3
535,3
536,0
537,1
538,0
539,1
540,1
541,1
542,2
543,0
544,2
545,3
546,1
547,1
548,5
549,0
550,2
551,4
552,3
553,4
554,0
555,3
556,4
557,5
558,4
559,1
560,1
561,2
562,4
563,1
564,1
565,2
566,2
