0,17
1,9
2,15
3,14
4,14
5,4
6,14
7,9
8,7
9,14
10,12
11,13
12,13
13,10
14,15
15,12
16,7
17,16
18,15
19,8
20,20
21,15
22,6
23,13
24,14
25,16
26,10
27,15
28,14
29,8
30,10
31,11
32,9
33,19
34,9
35,9
36,19
37,14
38,13
39,13
40,14
41,13
42,7
43,20
44,7
45,14
46,12
47,17
48,13
49,16
50,23
51,20
52,5
53,18
54,12
55,9
56,12
57,10
58,7
59,8
60,12
61,17
62,8
63,6
64,8
65,8
66,14
67,11
68,10
69,16
70,5
71,18
72,14
73,15
74,14
75,13
76,7
77,11
78,15
79,18
80,10
81,10
82,17
83,11
84,10
85,15
86,10
87,16
88,12
89,13
90,13
91,13
92,11
93,10
94,8
95,8
96,17
97,9
98,8
99,13
100,12
101,16
102,8
103,9
104,8
105,14
106,14
107,16
108,15
109,6
110,11
111,14
112,14
113,9
114,17
115,8
116,8
117,13
118,9
119,12
120,19
121,6
122,13
123,8
124,18
125,12
126,11
127,10
128,11
129,13
130,11
131,6
132,12
133,5
134,9
135,8
136,17
137,10
138,9
139,10
140,10
141,6
142,10
143,11
144,16
145,13
146,1
147,6
148,11
149,14
150,13
151,12
152,15
153,10
154,8
155,20
156,10
157,15
158,5
159,13
160,7
161,6
162,11
163,18
164,13
165,7
166,6
167,14
168,15
169,8
170,11
171,13
172,13
173,11
174,19
175,6
176,10
177,12
178,12
179,19
180,15
181,9
182,9
183,11
184,7
185,5
186,5
187,5
188,8
189,10
190,16
191,10
192,10
193,7
194,7
195,4
196,10
197,10
198,12
199,9
200,9
201,15
202,3
203,14
204,11
205,10
206,11
207,4
208,9
209,6
210,4
211,5
212,14
213,5
214,18
215,17
216,12
217,5
218,8
219,6
220,6
221,8
222,7
223,11
224,9
225,16
226,11
227,5
228,6
229,14
230,8
231,9
232,11
233,7
234,12
235,13
236,10
237,8
238,11
239,6
240,10
241,8
242,8
243,13
244,13
245,9
246,9
247,6
248,4
249,7
250,11
251,11
252,11
253,11
254,13
255,11
256,9
257,9
258,5
259,7
260,6
261,10
262,8
263,7
264,15
265,10
266,6
267,8
268,5
269,11
270,10
271,11
272,10
273,11
274,8
275,8
276,15
277,7
278,17
279,12
280,9
281,10
282,12
283,5
284,6
285,7
286,8
287,7
288,6
289,5
290,8
291,13
292,8
293,7
294,18
295,9
296,5
297,11
298,17
299,8
300,8
301,10
302,13
303,5
304,1
305,12
306,15
307,12
308,5
309,11
310,9
311,13
312,5
313,7
314,7
