20.2117784,0.0625,0.004662,7.63E-6,62517067840,47858.299,121.26370501273705,100000.0,164,
20.33344835,0.125,0.07959,5.44E-5,62517068070,15460.049,752.5778497876439,10.0,390,
20.333448383333334,0.125,0.07959,5.44E-5,62517068071,15168.035,1749.6030594664312,10.0,207,
20.333448416666666,0.125,0.07959,5.44E-5,62517068072,419596.927,1928.9523012836466,100000.0,249,
20.33344845,0.125,0.07959,5.44E-5,62517068073,15074.377,1573.7455264759587,2.0,155,
20.333448483333335,0.125,0.07959,5.44E-5,62517068074,28541.792,1748.0216035352062,2.0,376,
20.333448516666667,0.125,0.07959,5.44E-5,62517068075,35649.099,971.9813446442872,100.0,95,
20.33344855,0.125,0.07959,5.44E-5,62517068076,15074.382,1101.2700077103916,5.0,121,
20.333448583333332,0.125,0.07959,5.44E-5,62517068077,377790.776,1076.3279968944714,2.0,107,
20.333448616666665,0.125,0.07959,5.44E-5,62517068078,15074.447,40.1645484409316,100000.0,137,
20.33344865,0.125,0.07959,5.44E-5,62517068079,15497.03,1379.925113811782,10.0,32,
20.333448683333334,0.125,0.07959,5.44E-5,625170680710,29158.16,1467.64652794337,10000.0,180,
20.333448716666666,0.125,0.07959,5.44E-5,625170680711,15799.365,225.6754513228803,10.0,29,
20.33344875,0.125,0.07959,5.44E-5,625170680712,393238.899,544.3298418289002,50.0,127,
20.333448783333335,0.125,0.07959,5.44E-5,625170680713,28809.936,1420.7547813525432,5.0,13,
20.333448816666667,0.125,0.07959,5.44E-5,625170680714,14951.209,1702.656887142536,120000.0,51,
20.33344885,0.125,0.07959,5.44E-5,625170680715,15168.08,1102.4997780610922,10.0,377,
20.333448883333332,0.125,0.07959,5.44E-5,625170680716,68032.66,1102.9132336046523,1000.0,180,
20.333448916666665,0.125,0.07959,5.44E-5,625170680717,492644.8,1619.0720299591892,10.0,125,
20.33344895,0.125,0.07959,5.44E-5,625170680718,177820.91,2002.205950746073,120000.0,102,
20.333448983333334,0.125,0.07959,5.44E-5,625170680719,82216.558,440.01480970602245,100.0,144,
20.333449016666666,0.125,0.07959,5.44E-5,625170680720,112632.404,350.8970554643034,2.0,150,
20.33344905,0.125,0.07959,5.44E-5,625170680721,112290.733,1746.7434044831366,100.0,21,
20.333449083333335,0.125,0.07959,5.44E-5,625170680722,98342.988,1075.0908612971227,100000.0,354,
20.333449116666667,0.125,0.07959,5.44E-5,625170680723,97430.192,2062.2388343143043,10000.0,60,
20.33344915,0.125,0.07959,5.44E-5,625170680724,119788.316,429.9228085594965,5.0,52,
20.333449183333332,0.125,0.07959,5.44E-5,625170680725,120329.15,1642.7396127766465,1000.0,325,
20.333449216666665,0.125,0.07959,5.44E-5,625170680726,81366.205,1500.9736724767713,2.0,381,
20.33344925,0.125,0.07959,5.44E-5,625170680727,127439.287,392.3093067683336,10000.0,317,
20.333449283333334,0.125,0.07959,5.44E-5,625170680728,556271.61,935.9719145174686,120000.0,97,
20.333449316666666,0.125,0.07959,5.44E-5,625170680729,153605.549,1127.6639843523787,10000.0,77,
20.33344935,0.125,0.07959,5.44E-5,625170680730,96906.08,40.76528828406818,10000.0,107,
20.333520483333334,0.006248,0.001554,9.54E-7,62517067860,36321.997,2039.4219585548426,2.0,108,
20.430924333333333,0.0625,0.0318,3.82E-5,62517072780,217946.983,494.8159372643258,100000.0,29,
20.479905283333334,0.03125,0.0159,3.82E-5,62517074080,24283.321,947.0324973370267,50.0,121,
20.542126016666668,0.006248,0.003109,9.54E-6,62517074060,27243.444,2174.623407271839,2.0,195,
20.744885416666666,0.006248,0.001865,4.48E-5,62517078040,29588.76,1595.7971073777985,10.0,139,
20.7449461,0.0625,0.006218,4.48E-5,62517078310,146750.297,1399.7521192619436,100.0,140,
20.744988866666667,0.006248,0.002796,4.48E-5,62517078590,36452.528,1450.9937221804926,2.0,7,
20.906747833333334,0.03125,0.0159,3.82E-5,62517074460,35162.183,124.7301430087093,100.0,49,
20.9688717,0.0,1.554E-4,0.0,62517084400,17644.1,385.7529342339101,10.0,280,
21.518692716666667,0.03125,0.0159,3.82E-5,62517074630,29732.0,820.3198309614266,120000.0,230,
21.5806978,0.006248,0.001865,4.48E-5,62517078970,24829.588,95.19898087499315,10000.0,189,
21.664488066666667,0.0,1.554E-4,0.0,62517100400,25486.868,1463.8439066249673,100000.0,398,
22.2060111,0.0625,0.01244,1.91E-5,62517111930,78909.625,531.883155324447,50.0,297,
22.206171083333334,0.0625,0.01244,1.91E-5,62517111950,118153.144,630.6529134224266,10.0,215,
22.21906305,0.0625,0.01244,1.91E-5,62517112230,79828.885,579.9113815090254,10.0,254,
22.219207383333334,0.02499,0.03339,3.862E-4,62515002770,483568.372,1316.6370305393496,100000.0,37,
22.2192576,0.003124,6.2E-5,0.0,62517109930,25462.526,1318.6317738043908,10.0,55,
22.21929655,0.0625,0.01244,1.91E-5,62517112250,80724.409,836.6451363448613,2.0,266,
22.26054583333333,0.0625,0.03528,1.154E-4,62517112970,3165649.339,511.7493963529069,100.0,262,
22.431252466666667,0.006248,0.0318,4.48E-5,62516716130,19862.401,468.6104017945262,10.0,279,
22.4313675,0.02499,0.03339,3.862E-4,62515004410,734000.774,274.03397417760016,100000.0,364,
22.838312533333333,0.0625,0.04773,1.154E-4,62517121640,393080.822,539.9279819674736,5.0,249,
22.883057933333333,0.02499,0.03339,3.862E-4,62517122560,344538.989,857.8866066268832,10000.0,302,
22.88305795,0.02499,0.03339,3.862E-4,62517122561,346176.239,487.56761772663594,100000.0,75,
22.883057966666666,0.02499,0.03339,3.862E-4,62517122562,344538.751,124.24389913319825,10.0,8,
22.883058,0.02499,0.03339,3.862E-4,62517122564,412685.843,237.63449228911708,2.0,152,
22.883058016666666,0.02499,0.03339,3.862E-4,62517122565,349926.904,1056.733118552815,10.0,178,
22.883058033333334,0.02499,0.03339,3.862E-4,62517122566,343672.975,606.1991068976391,100.0,110,
22.88305805,0.02499,0.03339,3.862E-4,62517122567,347098.637,91.23713389110407,10000.0,110,
22.883058066666667,0.02499,0.03339,3.862E-4,62517122568,352647.357,444.1235449466913,100000.0,64,
22.883058083333335,0.02499,0.03339,3.862E-4,62517122569,388530.463,551.9938391509539,30.0,330,
22.8830581,0.02499,0.03339,3.862E-4,625171225610,345355.466,167.91037313322713,50.0,73,
22.883058116666668,0.02499,0.03339,3.862E-4,625171225611,357769.988,189.327408202232,2.0,309,
22.883058133333332,0.02499,0.03339,3.862E-4,625171225612,344538.01,323.4482622877423,10.0,25,
22.88305815,0.02499,0.03339,3.862E-4,625171225613,416320.271,99.40897526329238,10000.0,98,
22.883058166666668,0.02499,0.03339,3.862E-4,625171225614,346176.564,244.92442742181407,50.0,114,
22.883058183333333,0.02499,0.03339,3.862E-4,625171225615,361620.872,38.47306694183322,10.0,81,
22.883058216666665,0.02499,0.03339,3.862E-4,625171225617,386915.607,699.2361888203225,30.0,296,
22.883058233333333,0.02499,0.03339,3.862E-4,625171225618,343672.67,192.4859385303387,100.0,368,
22.88305825,0.02499,0.03339,3.862E-4,625171225619,349064.888,927.727858777688,1000.0,114,
22.883058266666666,0.02499,0.03339,3.862E-4,625171225620,356802.077,46.27123820187494,30.0,44,
22.8830583,0.02499,0.03339,3.862E-4,625171225622,349064.546,848.5855532971648,100000.0,86,
22.883058316666666,0.02499,0.03339,3.862E-4,625171225623,351709.391,569.8639023784852,10000.0,3,
22.883058333333334,0.02499,0.03339,3.862E-4,625171225624,347097.351,1049.3561445205403,50.0,164,
22.88305835,0.02499,0.03339,3.862E-4,625171225625,355930.612,649.8963086281319,10000.0,371,
22.883058366666667,0.02499,0.03339,3.862E-4,625171225626,346175.327,765.5233949481543,100.0,90,
22.883058383333335,0.02499,0.03339,3.862E-4,625171225627,357770.148,807.0160682528639,120000.0,275,
22.8830584,0.02499,0.03339,3.862E-4,625171225628,344537.933,316.09103894701246,10.0,288,
22.88305845,0.02499,0.03339,3.862E-4,625171225631,408074.614,475.0582703953855,10.0,279,
